game_date,game_datetime,game_pk,game_type,status,venue_id,venue_name,home_team_id,home_team_name,home_abbrev,away_team_id,away_team_name,away_abbrev,home_score,away_score,home_win,home_sp_id,home_sp_name,away_sp_id,away_sp_name,home_sp_throws,away_sp_throws,home_SP_days_rest,away_SP_days_rest,home_SP_laststart_IP,away_SP_laststart_IP,home_BP_IP_d1,away_BP_IP_d1,BP_IP_d1_diff,home_BP_IP_d3,away_BP_IP_d3,BP_IP_d3_diff,weather_temp_f,weather_wind_mph,weather_wind_dir,weather_condition,plate_umpire_id,plate_umpire_name,Home_DaysSinceLast,Away_DaysSinceLast,Home_B2B,Away_B2B,home_BP_HiLevIP_d3,away_BP_HiLevIP_d3,BP_HiLevIP_d3_diff,home_CloserAvail,away_CloserAvail,home_lineup_L_cnt,home_lineup_R_cnt,away_lineup_L_cnt,away_lineup_R_cnt,Lineup_L_cnt_diff,Lineup_R_cnt_diff,home_top4_hitters,away_top4_hitters,Top4_hitters_diff,home_lineup_PA7,away_lineup_PA7,Lineup_PA7_diff,_season,gdate,Park_HRFactor_season,venue_tz,home_team_name_FirstAfterOff,home_team_name_TZChange,home_team_name_3in3,away_team_name_FirstAfterOff,away_team_name_TZChange,away_team_name_3in3,TZChange_diff,FirstAfterOff_diff,ThreeInThree_diff,home_lineup_woba_vsHand,away_lineup_woba_vsHand,Lineup_woba_vsHand_diff,home_SP_KminusBB,away_SP_KminusBB,home_SP_FIP,away_SP_FIP,home_SP_xFIP,away_SP_xFIP,home_SP_FB,away_SP_FB,home_SP_FB_rate,away_SP_FB_rate,SP_KminusBB_diff,SP_FIP_diff,SP_xFIP_diff,SP_FB_rate_diff,Wind_Out_flag,Wind_In_flag,INT_WindOut__ParkHR,INT_WindIn__ParkHR,INT_WindOut__SPFB,home_BP_IP_lastN,away_BP_IP_lastN,BP_IP_lastN_diff,home_BP_xFIP_lastN,away_BP_xFIP_lastN,BP_xFIP_lastN_diff,home_BP_xFIP_season,away_BP_xFIP_season,BP_xFIP_season_diff,_runs,Park_RunFactor_season,Park_RunFactor_diff,Park_Friendly_flag,home_lineup_woba_vsHand_season,away_lineup_woba_vsHand_season,Lineup_woba_vsHand_season_diff,game_id,Team_RunDiffpg_diff,Team_WinPct_diff,Team_LastN_WinPct_diff,Team_Elo_diff,Home_STG_RunDiffpg,Away_STG_RunDiffpg,Home_STG_WinPct,Away_STG_WinPct,Home_LastN_WinPct,Away_LastN_WinPct,INT_SPxFIPdiff__Park,INT_SPKBBdiff__Park,INT_LineupVsHand__SPKBB,INT_LineupSeason__SPxFIP,INT_LastN__Elo,INT_BP_IPxQual_lastN,INT_BP_YdayIPxQual,INT_Wind__Park,INT_Temp__Park,INT_RestDiff__Elo,ABS_SP_xFIP_diff,SQ_SP_xFIP_diff,ABS_SP_FIP_diff,SQ_SP_FIP_diff,ABS_SP_KminusBB_diff,SQ_SP_KminusBB_diff,ABS_Lineup_woba_vsHand_diff,SQ_Lineup_woba_vsHand_diff,ABS_Team_RunDiffpg_diff,SQ_Team_RunDiffpg_diff,ABS_Team_WinPct_diff,SQ_Team_WinPct_diff,ABS_Team_Elo_diff,SQ_Team_Elo_diff,ABS_BP_xFIP_lastN_diff,SQ_BP_xFIP_lastN_diff,ABS_BP_xFIP_season_diff,SQ_BP_xFIP_season_diff
2024-04-08,2024-04-09 01:45:00+00:00,745363,R,Final,2395,Oracle Park,137,San Francisco Giants,SF,120,Washington Nationals,WSH,1,8,0,605483.0,Blake Snell,592866,Trevor Williams,L,R,,5.0,,5.333333333333333,2697.3333333333335,4431.333333333333,-1733.9999999999995,32523.0,48052.0,-15529.0,62.0,12.0,Out To CF,Clear,427197,Chris Guccione,1.0,1.0,1.0,1.0,13650.0,18600.0,-4950.0,1.0,1.0,0,0,0,0,0,0,2,4,-2,174.0,167.0,7.0,2024,2024-04-08,0.991703653123933,,0,0,1,0,0,0,0,0,1,0.3040425531914894,0.23142857142857143,0.07261398176291795,,6.31578947368421,,-0.4,,-0.44766666666666666,0.0,9.0,,0.04736842105263158,,,,,1.0,0.0,0.991703653123933,0.0,,139.0,112.0,27.0,0.08845323741007206,0.1973660714285716,-0.10891283401849954,0.25840909090909087,0.1300362318840579,0.12837285902503295,9,0.9952859935675096,-0.004714006432490425,0,0.43808510638297865,0.31523809523809526,0.12284701114488339,745363,0.6888888888888889,0.06666666666666671,0.06666666666666671,4.970971243792974,-1.2,-1.8888888888888888,0.4,0.3333333333333333,0.4,0.3333333333333333,,,,,0.33139808291953177,-2.9406465184994874,188.85485418807815,11.943431922810115,61.70773160118559,0.0,,,,,,,0.07261398176291795,0.00527279034746538,0.6888888888888889,0.4745679012345679,0.06666666666666671,0.00444444444444445,4.970971243792974,24.710555106616667,0.10891283401849954,0.01186200541394123,0.12837285902503295,0.016479590934260983
2024-04-08,2024-04-08 23:45:00+00:00,745194,R,Final,2889,Busch Stadium,138,St. Louis Cardinals,STL,143,Philadelphia Phillies,PHI,3,5,0,571945.0,Miles Mikolas,605513,Spencer Turnbull,R,R,6.0,6.0,6.0,5.0,6454.333333333333,4624.0,1830.333333333333,35746.0,43364.0,-7618.0,76.0,10.0,Out To LF,Clear,483569,Vic Carapazza,1.0,1.0,1.0,1.0,8400.0,12900.0,-4500.0,0.0,1.0,0,0,0,0,0,0,4,4,0,202.0,190.0,12.0,2024,2024-04-08,1.0029361556845338,,0,0,1,0,0,1,0,0,0,0.31150627615062765,0.2762820512820513,0.03522422486857635,4.658385093167702,6.951871657754011,0.1267605633802817,-0.7272727272727273,0.008661971830985844,-1.2886363636363638,17.0,5.0,0.052795031055900624,0.026737967914438502,-2.293486564586309,0.854033290653009,1.2972983354673497,0.02605706314146212,1.0,0.0,1.0029361556845338,0.0,0.02605706314146212,129.33333333333334,136.0,-6.666666666666657,0.29976804123711326,0.3284926470588232,-0.028724605821709936,0.3930439330543933,0.06695198329853862,0.32609194975585465,8,1.0012139749006748,0.0012139749006747635,0,0.42317596566523596,0.4339743589743589,-0.010798393309122911,745194,0.38888888888888884,0.05555555555555558,0.05555555555555558,-6.679191542929175,-0.5,-0.8888888888888888,0.5,0.4444444444444444,0.5,0.4444444444444444,1.2988732230852942,-2.2962707997107517,-0.0807862864840468,-0.01400873766564692,-0.3710661968293988,0.19149737214473264,-52.575603522336415,10.012139749006748,76.09226209245128,-0.0,1.2972983354673497,1.6829829712063562,0.854033290653009,0.729372861543607,2.293486564586309,5.2600806219379095,0.03522422486857635,0.0012407460175920325,0.38888888888888884,0.15123456790123452,0.05555555555555558,0.0030864197530864226,6.679191542929175,44.61159966713661,0.028724605821709936,0.0008251029796126124,0.32609194975585465,0.10633595969557483
2024-04-08,2024-04-09 00:40:00+00:00,746569,R,Final,19,Coors Field,115,Colorado Rockies,COL,109,Arizona Diamondbacks,AZ,7,5,1,607536.0,Kyle Freeland,668678,Zac Gallen,L,R,6.0,6.0,3.3333333333333335,6.0,4720.333333333333,3949.6666666666665,770.6666666666665,65339.0,48345.0,16994.0,57.0,6.0,Out To LF,Clear,544728,Nic Lentz,1.0,1.0,1.0,1.0,21750.0,12900.0,8850.0,0.0,1.0,0,0,0,0,0,0,4,4,0,215.0,211.0,4.0,2024,2024-04-08,1.001331512461591,,0,0,1,0,0,1,0,0,0,0.32499999999999996,0.425,-0.10000000000000003,3.125,1.744186046511628,2.2881355932203387,0.6363636363636364,1.0322033898305083,0.9140909090909091,20.0,14.0,0.078125,0.040697674418604654,1.380813953488372,1.6517719568567024,0.11811248073959923,0.037427325581395346,1.0,0.0,1.001331512461591,0.0,0.037427325581395346,131.0,139.33333333333334,-8.333333333333343,0.8879770992366416,-0.16604066985645927,1.0540177690931007,1.035962389380531,-0.13759146341463413,1.1735538527951652,12,1.0034369679006117,0.003436967900611654,0,0.4742290748898679,0.5705035971223023,-0.09627452223243438,746569,-5.0,-0.2,-0.2,-41.89581449658522,-3.4,1.6,0.2,0.4,0.2,0.4,0.11851842954456285,1.3855597667232282,-0.13808139534883726,-0.011371222652892523,8.379162899317043,-8.783481409109182,812.2963607144161,6.0206218074036695,57.19590717033486,-0.0,0.11811248073959923,0.0139505581064622,1.6517719568567024,2.72835059745822,1.380813953488372,1.9066471741481883,0.10000000000000003,0.010000000000000007,5.0,25.0,0.2,0.04000000000000001,41.89581449658522,1755.25927233228,1.0540177690931007,1.110953457563997,1.1735538527951652,1.3772286454103764
2024-04-08,2024-04-08 23:40:00+00:00,745925,R,Final,3312,Target Field,142,Minnesota Twins,MIN,119,Los Angeles Dodgers,LAD,2,4,0,641927.0,Bailey Ober,572020,James Paxton,R,L,8.0,7.0,1.3333333333333333,5.0,0.0,7128.666666666667,-7128.666666666667,13185.0,68855.0,-55670.0,49.0,9.0,Out To CF,Partly Cloudy,483630,John Tumpane,2.0,1.0,0.0,1.0,4950.0,7950.0,-3000.0,1.0,0.0,0,0,0,0,0,0,4,4,0,139.0,203.0,-64.0,2024,2024-04-08,0.9965973966659054,,1,0,0,0,0,1,0,1,-1,0.5833333333333334,0.42373737373737375,0.15959595959595962,3.846153846153846,0.0,8.399999999999999,2.0689655172413794,1.6608000000000003,2.136206896551724,16.0,10.0,0.10256410256410256,0.05649717514124294,3.846153846153846,6.33103448275862,-0.47540689655172375,0.04606692742285962,1.0,0.0,0.9965973966659054,0.0,0.04606692742285962,110.33333333333333,88.0,22.33333333333333,0.23283987915407853,0.72125,-0.4884101208459214,0.4872776280323449,0.28376524390243885,0.20351238412990608,6,0.9970947399502257,-0.0029052600497743164,0,0.7696969696969697,0.46618257261410784,0.3035143970828618,745925,-1.7142857142857144,-0.2714285714285714,-0.2714285714285714,-71.79587512300327,-0.7142857142857143,1.0,0.42857142857142855,0.7,0.42857142857142855,0.7,-0.4740257158877848,3.8349797690393292,0.6138306138306139,-0.1442928375759309,19.487451819100887,-10.907826032225575,3481.7129481369584,8.973852659552032,48.85764225756106,-71.79587512300327,0.47540689655172375,0.22601171728894137,6.33103448275862,40.0819976218787,3.846153846153846,14.79289940828402,0.15959595959595962,0.025470870319355177,1.7142857142857144,2.9387755102040822,0.2714285714285714,0.0736734693877551,71.79587512300327,5154.64768467788,0.4884101208459214,0.23854444614472753,0.20351238412990608,0.041417290494238444
2024-04-09,2024-04-09 23:40:00+00:00,745924,R,Final,3312,Target Field,142,Minnesota Twins,MIN,119,Los Angeles Dodgers,LAD,3,6,0,686973.0,Louis Varland,607192,Tyler Glasnow,R,R,7.0,6.0,4.0,6.0,7272.0,4040.0,3232.0,35685.0,52155.0,-16470.0,60.0,11.0,Out To CF,Partly Cloudy,521051,Nick Mahrley,1.0,1.0,1.0,1.0,9983.0,10579.0,-596.0,1.0,1.0,0,0,0,0,0,0,3,4,-1,122.0,193.0,-71.0,2024,2024-04-09,0.9980903750752435,,0,0,0,0,0,1,0,0,-1,0.31676829268292683,0.4176605504587156,-0.10089225777578875,2.6936026936026938,5.1020408163265305,3.1799999999999997,0.17910447761194032,1.2066,-0.007164179104477459,14.0,16.0,0.04713804713804714,0.05442176870748299,-2.4084381227238367,3.0008955223880593,1.2137641791044773,-0.007283721569435853,1.0,0.0,0.9980903750752435,0.0,-0.007283721569435853,114.33333333333333,91.0,23.33333333333333,0.22316326530612235,0.6615384615384614,-0.43837519623233906,0.4466962025316456,0.2807812499999999,0.16591495253164568,9,0.995936779607609,-0.004063220392391043,0,0.49786585365853653,0.4332142857142858,0.06465156794425075,745924,-1.9659090909090908,-0.3522727272727273,-0.32499999999999996,-105.78673801212972,-0.875,1.0909090909090908,0.375,0.7272727272727273,0.375,0.7,1.2088323877403861,-2.3986521078297733,0.24299275991489008,0.07847175729367085,34.38068985394215,-10.228754578754575,-1416.8286342229198,10.955304575683698,59.75620677645654,-0.0,1.2137641791044773,1.4732234824771657,3.0008955223880593,9.005373936288704,2.4084381227238367,5.8005741909895185,0.10089225777578875,0.010179247679096205,1.9659090909090908,3.864798553719008,0.3522727272727273,0.1240960743801653,105.78673801212972,11190.83393924697,0.43837519623233906,0.19217281267174177,0.16591495253164568,0.02752777147357824
2024-04-09,2024-04-09 16:35:00+00:00,745517,R,Final,31,PNC Park,134,Pittsburgh Pirates,PIT,116,Detroit Tigers,DET,3,5,0,527048.0,Martín Pérez,663554,Casey Mize,L,R,5.0,5.0,6.666666666666667,4.333333333333333,4848.0,6060.0,-1212.0,47885.0,56425.0,-8540.0,72.0,9.0,Out To LF,Partly Cloudy,605670,Dan Merzel,1.0,1.0,1.0,1.0,18327.0,14900.0,3427.0,0.0,0.0,0,0,0,0,0,0,3,4,-1,212.0,213.0,-1.0,2024,2024-04-09,0.9979932141674942,,0,0,1,0,0,0,0,0,1,0.3294014084507042,0.2637362637362638,0.0656651447144404,3.1847133757961785,4.181184668989546,0.2631578947368421,-0.11320754716981131,0.15368421052631587,0.07811320754716955,8.0,12.0,0.025477707006369428,0.041811846689895474,-0.9964712931933679,0.3763654419066534,0.07557100297914632,-0.016334139683526046,1.0,0.0,0.9979932141674942,0.0,-0.016334139683526046,131.0,143.66666666666666,-12.666666666666657,-0.2087022900763359,-0.5085034802784224,0.2998011902020865,-0.05829614604462499,-0.08189271255060737,0.02359656650598238,8,0.9984792382967469,-0.001520761703253104,0,0.5077519379844961,0.5380952380952382,-0.030343300110742044,745517,2.1090909090909093,0.21818181818181825,0.20000000000000007,87.7343803713718,1.9090909090909092,-0.2,0.8181818181818182,0.6,0.8,0.6,0.07545607749193921,-0.9949558978122883,-0.06543343167132808,-0.0022930736230660177,17.546876074274365,-3.79748174255976,-363.35904252492884,8.986313144670723,71.89050515736578,0.0,0.07557100297914632,0.005710976491274142,0.3763654419066534,0.1416509458615905,0.9964712931933679,0.992955038158463,0.0656651447144404,0.0043119112303684004,2.1090909090909093,4.448264462809918,0.21818181818181825,0.047603305785124,87.7343803713718,7697.321499148549,0.2998011902020865,0.08988075364658765,0.02359656650598238,0.0005567979508712495
2024-04-09,2024-04-10 01:45:00+00:00,745357,R,Final,2395,Oracle Park,137,San Francisco Giants,SF,120,Washington Nationals,WSH,3,5,0,690986.0,Kyle Harrison,672851,Joan Adon,L,R,6.0,,5.0,,12524.0,6060.0,6464.0,59780.0,49715.0,10065.0,63.0,12.0,Out To CF,Clear,427286,Brian Knight,1.0,1.0,1.0,1.0,15198.0,14155.0,1043.0,0.0,0.0,0,0,0,0,0,0,2,3,-1,206.0,177.0,29.0,2024,2024-04-09,0.9900281363786825,,0,0,1,0,0,0,0,0,1,0.30487421383647795,0.27190082644628105,0.032973387390196895,4.838709677419355,,1.5535714285714284,,0.7805357142857142,,18.0,0.0,0.07258064516129033,,,,,,1.0,0.0,0.9900281363786825,0.0,,144.66666666666666,116.0,28.666666666666657,0.16859447004608286,0.1278879310344826,0.04070653901160026,0.2800393700787399,0.14910958904109575,0.13092978103764416,8,0.99520629463105,-0.004793705368949963,0,0.4272131147540984,0.34752066115702485,0.07969245359707355,745357,-0.7272727272727273,-0.036363636363636376,0.0,-37.47924538128177,-1.7272727272727273,-1.0,0.36363636363636365,0.4,0.4,0.4,,,,,-0.0,1.1669207849992072,263.1270681709841,11.942475535572601,62.69799656175615,-0.0,,,,,,,0.032973387390196895,0.0010872442759839957,0.7272727272727273,0.5289256198347108,0.036363636363636376,0.0013223140495867778,37.47924538128177,1404.693834350331,0.04070653901160026,0.001657022318302934,0.13092978103764416,0.017142607562565443
2024-04-09,2024-04-09 23:45:00+00:00,745195,R,Final,2889,Busch Stadium,138,St. Louis Cardinals,STL,143,Philadelphia Phillies,PHI,3,0,1,543243.0,Sonny Gray,554430,Zack Wheeler,R,R,,6.0,,6.0,4747.0,8282.0,-3535.0,51545.0,56120.0,-4575.0,68.0,4.0,In From LF,Cloudy,623945,Alex MacKay,1.0,1.0,1.0,1.0,15198.0,18923.0,-3725.0,1.0,0.0,0,0,0,0,0,0,4,4,0,193.0,222.0,-29.0,2024,2024-04-09,1.0027722608407814,,0,0,1,0,0,1,0,0,0,0.3140977443609023,0.2872727272727273,0.02682501708817503,,5.915492957746479,,-0.9295774647887324,,-0.902112676056338,0.0,10.0,,0.028169014084507043,,,,,0.0,1.0,0.0,1.0027722608407814,,132.66666666666666,140.0,-7.333333333333343,0.3032412060301509,0.34903571428571434,-0.045794508255563415,0.40502970297029706,0.08445652173913047,0.32057318123116657,3,1.0006612007405449,0.0006612007405448761,0,0.43288461538461537,0.4227722772277228,0.010112338156892553,745195,-0.036363636363636376,-0.04545454545454547,0.0,-27.852086972439565,-0.6363636363636364,-0.6,0.45454545454545453,0.5,0.5,0.5,,,,,-0.0,0.33582639387413216,161.88358668341667,4.0026448029621795,68.04496165035705,-0.0,,,,,,,0.02682501708817503,0.0007195815417808824,0.036363636363636376,0.0013223140495867778,0.04545454545454547,0.00206611570247934,27.852086972439565,775.7387487203378,0.045794508255563415,0.002097136986368866,0.32057318123116657,0.10276716452467037
2024-04-09,2024-04-09 22:10:00+00:00,746653,R,Final,5,Progressive Field,114,Cleveland Guardians,CLE,145,Chicago White Sox,CWS,5,7,0,671106.0,Logan Allen,647336,Michael Soroka,L,R,6.0,5.0,6.666666666666667,6.0,5656.0,9696.0,-4040.0,53070.0,59475.0,-6405.0,75.0,20.0,L To R,Cloudy,503490,Chris Segal,1.0,1.0,1.0,1.0,11473.0,7748.0,3725.0,1.0,0.0,0,0,0,0,0,0,4,3,1,152.0,164.0,-12.0,2024,2024-04-09,0.9982866336530225,,0,0,0,0,0,1,0,0,-1,0.3471659919028339,0.19615384615384618,0.15101214574898775,3.546099290780142,2.6200873362445414,2.3513513513513513,1.090909090909091,0.49094594594594587,0.6406363636363639,14.0,13.0,0.04964539007092199,0.056768558951965066,0.9260119545356007,1.2604422604422603,-0.14969041769041802,-0.007123168881043078,0.0,0.0,0.0,0.0,-0.0,139.0,125.66666666666667,13.333333333333329,-0.00564748201438826,0.9502917771883286,-0.9559392592027168,0.10636639676113353,0.7096704545454544,-0.6033040577843208,12,0.9981468805823137,-0.0018531194176862886,0,0.5659919028340081,0.534375,0.03161690283400809,746653,6.6,0.7000000000000001,0.7000000000000001,195.8266292105527,3.6,-3.0,0.8,0.1,0.8,0.1,-0.14941302347075433,0.9242959438016412,0.13983905224363516,-0.004732747391300032,137.0786404473869,-12.745856789369553,3861.994607178976,19.962937611646275,74.86101604367353,0.0,0.14969041769041802,0.022407221148331814,1.2604422604422603,1.5887146919087947,0.9260119545356007,0.8574981399428434,0.15101214574898775,0.02280466816371352,6.6,43.559999999999995,0.7000000000000001,0.4900000000000001,195.8266292105527,38348.06870796729,0.9559392592027168,0.9138198672850391,0.6033040577843208,0.36397578613902715
2024-04-09,2024-04-10 01:38:00+00:00,746250,R,Final,1,Angel Stadium,108,Los Angeles Angels,LAA,139,Tampa Bay Rays,TB,4,6,0,663776.0,Patrick Sandoval,650644,Aaron Civale,L,R,6.0,6.0,5.666666666666667,6.0,2828.0,6868.0,-4040.0,55205.0,68015.0,-12810.0,77.0,4.0,R To L,Clear,427344,Bill Miller,1.0,1.0,1.0,1.0,18178.0,12963.0,5215.0,1.0,0.0,0,0,0,0,0,0,3,3,0,210.0,181.0,29.0,2024,2024-04-09,1.005958291956306,,0,0,1,0,0,1,0,0,0,0.3367537313432836,0.318421052631579,0.01833267871170463,2.272727272727273,7.655502392344498,0.07317073170731708,0.6111111111111112,1.071951219512195,-0.34222222222222204,10.0,16.0,0.03787878787878788,0.07655502392344497,-5.382775119617225,-0.537940379403794,1.414173441734417,-0.03867623604465709,0.0,0.0,0.0,0.0,-0.0,131.33333333333334,133.33333333333334,-2.0,0.4114720812182738,0.5336249999999998,-0.12215291878172602,0.4251644736842105,0.1666975308641975,0.25846694282001303,10,1.0010248611478445,0.0010248611478445024,0,0.539272030651341,0.462719298245614,0.07655273240572702,746250,0.7636363636363636,0.14545454545454545,0.09999999999999998,45.36721218525918,-0.6,-1.3636363636363635,0.6,0.45454545454545453,0.6,0.5,1.4156227731511641,-5.388291716704905,-0.09868068684530006,0.1082588410603808,4.5367212185259165,0.24430583756345203,493.49779187817313,4.004099444591378,77.07891430838403,0.0,1.414173441734417,1.9998865233069663,0.537940379403794,0.2893798517930979,5.382775119617225,28.974267988370233,0.01833267871170463,0.0003360871087465882,0.7636363636363636,0.5831404958677685,0.14545454545454545,0.021157024793388428,45.36721218525918,2058.1839414623287,0.12215291878172602,0.014921335566894952,0.25846694282001303,0.06680516053072388
2024-04-09,2024-04-10 00:40:00+00:00,746571,R,Final,19,Coors Field,115,Colorado Rockies,COL,109,Arizona Diamondbacks,AZ,2,3,0,615698.0,Cal Quantrill,518876,Merrill Kelly,R,R,6.0,6.0,4.0,7.0,7575.0,6969.0,606.0,60085.0,50935.0,9150.0,61.0,6.0,In From LF,Partly Cloudy,621660,Emil Jimenez,1.0,1.0,1.0,1.0,20860.0,10430.0,10430.0,0.0,0.0,0,0,0,0,0,0,4,4,0,193.0,184.0,9.0,2024,2024-04-09,0.9995862297252566,,0,0,1,0,0,1,0,0,0,0.3462,0.35930232558139535,-0.013102325581395347,0.0,6.722689075630252,4.838709677419355,0.9857142857142858,2.152741935483871,-0.2789999999999999,26.0,26.0,0.08524590163934426,0.07282913165266107,-6.722689075630252,3.852995391705069,2.431741935483871,0.012416769986683188,0.0,1.0,0.0,0.9995862297252566,0.0,135.0,142.33333333333334,-7.333333333333343,0.9337407407407408,-0.13633489461358295,1.0700756353543237,1.0960669456066945,-0.1894117647058826,1.285478710312577,5,1.0042978048135414,0.004297804813541362,0,0.48800000000000004,0.5523809523809524,-0.06438095238095237,746571,-4.181818181818182,-0.09090909090909094,0.0,-21.446571576206225,-2.909090909090909,1.2727272727272727,0.2727272727272727,0.36363636363636365,0.3,0.3,2.4421930876794837,-6.751581881099438,0.08808286105139729,-0.15655786175115205,-0.0,-7.847221325931717,648.4658350247201,6.025786828881248,61.26216609362602,-0.0,2.431741935483871,5.9133688407908425,3.852995391705069,14.8455734885005,6.722689075630252,45.19454840759833,0.013102325581395347,0.0001716709356408869,4.181818181818182,17.48760330578512,0.09090909090909094,0.00826446280991736,21.446571576206225,459.95543237333675,1.0700756353543237,1.1450618653789595,1.285478710312577,1.6524555146668864
2024-04-09,2024-04-10 02:05:00+00:00,745433,R,Final,2680,Petco Park,135,San Diego Padres,SD,112,Chicago Cubs,CHC,1,5,0,605397.0,Joe Musgrove,676962,Ben Brown,R,R,6.0,,6.0,,8888.0,6161.0,2727.0,45445.0,63440.0,-17995.0,68.0,5.0,L To R,Clear,427128,Rob Drake,1.0,1.0,1.0,1.0,9983.0,14006.0,-4023.0,0.0,1.0,0,0,0,0,0,0,4,4,0,196.0,206.0,-10.0,2024,2024-04-09,1.0086171689945276,,0,0,0,0,0,0,0,0,0,0.3498305084745763,0.3675182481751824,-0.01768773970060611,4.150943396226416,4.444444444444444,0.6666666666666666,0.15,1.0061111111111112,0.4034999999999999,14.0,12.0,0.052830188679245285,0.06666666666666667,-0.2935010482180278,0.5166666666666666,0.6026111111111112,-0.01383647798742138,0.0,0.0,0.0,0.0,-0.0,75.0,157.0,-82.0,0.9101999999999998,0.23216560509554168,0.678034394904458,0.6297008547008544,0.11339423076923061,0.5163066239316237,6,1.0063303530640215,0.006330353064021521,1,0.3668493150684931,0.5409615384615384,-0.17411222339304527,745433,-1.5,-0.14545454545454545,-0.19999999999999996,-58.24914167435418,0.0,1.5,0.45454545454545453,0.6,0.4,0.6,0.6064258522047469,-0.2953590134779083,0.0051913701427355186,-0.10492196039690903,11.649828334870833,-55.59882038216556,1848.999794904457,5.031651765320108,68.43046400835347,-0.0,0.6026111111111112,0.363140151234568,0.5166666666666666,0.2669444444444444,0.2935010482180278,0.08614286530508108,0.01768773970060611,0.00031285613571639746,1.5,2.25,0.14545454545454545,0.021157024793388428,58.24914167435418,3392.9625057989847,0.678034394904458,0.4597306406734546,0.5163066239316237,0.26657252991567115
2024-04-09,2024-04-09 23:20:00+00:00,747138,R,Final,4705,Truist Park,144,Atlanta Braves,ATL,121,New York Mets,NYM,6,5,1,625643.0,Reynaldo López,605288,Adrian Houser,R,R,7.0,5.0,6.0,5.0,7272.0,12625.0,-5353.0,57950.0,79300.0,-21350.0,58.0,10.0,L To R,Drizzle,547380,Carlos Torres,1.0,1.0,1.0,1.0,16539.0,17582.0,-1043.0,0.0,0.0,0,0,0,0,0,0,3,4,-1,183.0,213.0,-30.0,2024,2024-04-09,1.0043652763985436,,0,0,1,0,0,1,0,0,0,0.48760162601626017,0.282421875,0.20517975101626018,2.941176470588236,4.580152671755726,2.441860465116279,2.0,1.0541860465116277,1.0379999999999998,14.0,12.0,0.08235294117647059,0.0916030534351145,-1.6389762011674898,0.44186046511627897,0.016186046511627916,-0.009250112258643917,0.0,0.0,0.0,0.0,-0.0,131.33333333333334,144.66666666666666,-13.333333333333314,0.25918781725888296,0.1479608294930874,0.11122698776579557,0.28533482142857153,0.3655441478439427,-0.08020932641537115,11,1.0050251256281406,0.005025125628140614,1,0.6847560975609756,0.4826171874999999,0.20213891006097567,747138,3.977777777777778,0.2666666666666666,0.2666666666666666,42.13623973860058,2.7777777777777777,-1.2,0.6666666666666666,0.4,0.6666666666666666,0.4,0.016267383428771775,-1.647212262479889,-0.3362847288771215,0.0032718298000567244,11.236330596960151,-1.4830265035439387,-595.3980655103037,10.050251256281406,58.291457286432156,0.0,0.016186046511627916,0.00026198810167658225,0.44186046511627897,0.1952406706327744,1.6389762011674898,2.686242987993416,0.20517975101626018,0.04209873022709452,3.977777777777778,15.822716049382716,0.2666666666666666,0.07111111111111108,42.13623973860058,1775.4626993088227,0.11122698776579557,0.012371442807452436,0.08020932641537115,0.006433536044007556
2024-04-09,2024-04-09 18:10:00+00:00,746981,R,Final,3,Fenway Park,111,Boston Red Sox,BOS,110,Baltimore Orioles,BAL,1,7,0,678394.0,Brayan Bello,669203,Corbin Burnes,R,R,7.0,6.0,5.0,5.666666666666667,0.0,0.0,0.0,41175.0,37515.0,3660.0,57.0,5.0,Out To RF,Sunny,427533,Mark Wegner,2.0,2.0,0.0,0.0,8791.0,15049.0,-6258.0,1.0,1.0,0,0,0,0,0,0,4,4,0,167.0,147.0,20.0,2024,2024-04-09,,,0,0,0,1,0,0,0,-1,0,0.37978260869565217,0.31796407185628744,0.061818536839364724,4.3343653250774,8.368200836820083,1.5633802816901408,-0.045454545454545456,0.0006338028169014324,-0.7013636363636363,11.0,18.0,0.034055727554179564,0.07531380753138076,-4.033835511742684,1.6088348271446862,0.7019974391805377,-0.04125807997720119,1.0,0.0,,,-0.04125807997720119,149.66666666666666,115.33333333333333,34.33333333333333,0.20218262806236076,0.5804479768786127,-0.37826534881625196,-0.03623076923076907,0.308965517241379,-0.34519628647214806,8,,,0,0.6560810810810811,0.6884105960264901,-0.03232951494540903,746981,0.9333333333333333,0.14444444444444438,0.14444444444444438,52.65518730257281,2.6,1.6666666666666667,0.7,0.5555555555555556,0.7,0.5555555555555556,,,-0.24936580918660273,-0.022695236701626063,7.605749277038291,-12.987110309357982,-0.0,,,0.0,0.7019974391805377,0.49280040461603275,1.6088348271446862,2.5883495010336723,4.033835511742684,16.271828935796357,0.061818536839364724,0.0038215314969598933,0.9333333333333333,0.8711111111111112,0.14444444444444438,0.020864197530864177,52.65518730257281,2772.568749869025,0.37826534881625196,0.14308467411508077,0.34519628647214806,0.11916047619416131
