game_date,game_datetime,game_pk,game_type,status,venue_id,venue_name,home_team_id,home_team_name,home_abbrev,away_team_id,away_team_name,away_abbrev,home_score,away_score,home_win,home_sp_id,home_sp_name,away_sp_id,away_sp_name,home_sp_throws,away_sp_throws,home_SP_days_rest,away_SP_days_rest,home_SP_laststart_IP,away_SP_laststart_IP,home_BP_IP_d1,away_BP_IP_d1,BP_IP_d1_diff,home_BP_IP_d3,away_BP_IP_d3,BP_IP_d3_diff,weather_temp_f,weather_wind_mph,weather_wind_dir,weather_condition,plate_umpire_id,plate_umpire_name,Home_DaysSinceLast,Away_DaysSinceLast,Home_B2B,Away_B2B,home_BP_HiLevIP_d3,away_BP_HiLevIP_d3,BP_HiLevIP_d3_diff,home_CloserAvail,away_CloserAvail,home_lineup_L_cnt,home_lineup_R_cnt,away_lineup_L_cnt,away_lineup_R_cnt,Lineup_L_cnt_diff,Lineup_R_cnt_diff,home_top4_hitters,away_top4_hitters,Top4_hitters_diff,home_lineup_PA7,away_lineup_PA7,Lineup_PA7_diff,_season,gdate,Park_HRFactor_season,venue_tz,home_team_name_FirstAfterOff,home_team_name_TZChange,home_team_name_3in3,away_team_name_FirstAfterOff,away_team_name_TZChange,away_team_name_3in3,TZChange_diff,FirstAfterOff_diff,ThreeInThree_diff,home_lineup_woba_vsHand,away_lineup_woba_vsHand,Lineup_woba_vsHand_diff,home_SP_KminusBB,away_SP_KminusBB,home_SP_FIP,away_SP_FIP,home_SP_xFIP,away_SP_xFIP,home_SP_FB,away_SP_FB,home_SP_FB_rate,away_SP_FB_rate,SP_KminusBB_diff,SP_FIP_diff,SP_xFIP_diff,SP_FB_rate_diff,Wind_Out_flag,Wind_In_flag,INT_WindOut__ParkHR,INT_WindIn__ParkHR,INT_WindOut__SPFB,home_BP_IP_lastN,away_BP_IP_lastN,BP_IP_lastN_diff,home_BP_xFIP_lastN,away_BP_xFIP_lastN,BP_xFIP_lastN_diff,home_BP_xFIP_season,away_BP_xFIP_season,BP_xFIP_season_diff,_runs,Park_RunFactor_season,Park_RunFactor_diff,Park_Friendly_flag,home_lineup_woba_vsHand_season,away_lineup_woba_vsHand_season,Lineup_woba_vsHand_season_diff,game_id,Team_RunDiffpg_diff,Team_WinPct_diff,Team_LastN_WinPct_diff,Team_Elo_diff,Home_STG_RunDiffpg,Away_STG_RunDiffpg,Home_STG_WinPct,Away_STG_WinPct,Home_LastN_WinPct,Away_LastN_WinPct,INT_SPxFIPdiff__Park,INT_SPKBBdiff__Park,INT_LineupVsHand__SPKBB,INT_LineupSeason__SPxFIP,INT_LastN__Elo,INT_BP_IPxQual_lastN,INT_BP_YdayIPxQual,INT_Wind__Park,INT_Temp__Park,INT_RestDiff__Elo,ABS_SP_xFIP_diff,SQ_SP_xFIP_diff,ABS_SP_FIP_diff,SQ_SP_FIP_diff,ABS_SP_KminusBB_diff,SQ_SP_KminusBB_diff,ABS_Lineup_woba_vsHand_diff,SQ_Lineup_woba_vsHand_diff,ABS_Team_RunDiffpg_diff,SQ_Team_RunDiffpg_diff,ABS_Team_WinPct_diff,SQ_Team_WinPct_diff,ABS_Team_Elo_diff,SQ_Team_Elo_diff,ABS_BP_xFIP_lastN_diff,SQ_BP_xFIP_lastN_diff,ABS_BP_xFIP_season_diff,SQ_BP_xFIP_season_diff,INT_SPxFIP__WOBAvsHand,INT_WinPct__Elo,INT_KBB__WOBAvsHand,Team_WinPct_diff__sq,Team_Elo_diff__sq,SP_xFIP_diff__sq,SP_KminusBB_diff__sq,Team_WinPct_diff__z_m,Team_Elo_diff__z_m,Lineup_woba_vsHand_diff__z_m,SP_xFIP_diff__z_m,SP_KminusBB_diff__z_m
2025-09-14,2025-09-14 20:05:00+00:00,776327,R,Final,2529,Sutter Health Park,133,Athletics,ATH,113,Cincinnati Reds,CIN,7,4,1,806960.0,Luis Morales,666157,Nick Lodolo,R,L,6.0,6.0,4.666666666666667,5.0,5929.0,13552.0,-7623.0,35700.0,41933.333333333336,-6233.333333333336,81.0,3.0,Out To CF,Sunny,545402,John Bacon,1.0,1.0,1.0,1.0,8458.666666666666,7626.666666666667,831.9999999999991,1.0,0.0,3,9,4,6,-1,3,4,4,0,188.0,183.0,5.0,2025,2025-09-14,1.0053904204527953,,0,0,1,0,0,1,0,0,0,0.2864238410596026,0.3313455657492355,-0.0449217246896328,4.888888888888888,4.516129032258064,0.5060240963855421,-1.0344827586206895,-0.3374096385542169,-0.328448275862069,21.0,5.0,0.0466666666666666,0.032258064516129,0.3727598566308243,1.5405068550062315,-0.0089613626921478,0.0144086021505376,1.0,0.0,1.0053904204527953,0.0,0.0144086021505376,220.0,221.3333333333333,-1.3333333333333428,0.3556363636363637,0.1358358433734939,0.2198005202628697,0.7434078837014257,0.3876532053092346,0.3557546783921911,11,1.0004689354208935,0.0004689354208935,0,0.3945765230312036,0.3391829308633808,0.0553935921678228,776327,9.0,1.0,1.0,74.47614122699088,4.5,-4.5,1.0,0.0,1.0,0.0,-0.0089655649925336,0.3729346569310857,-0.0167450156549169,-0.0004964020702367,74.47614122699088,-0.2930673603504951,-1675.539365963856,3.001406806262681,81.03798376909238,0.0,0.0089613626921478,8.030602130021967e-05,1.5405068550062315,2.373161370321191,0.3727598566308243,0.1389499107154327,0.0449217246896328,0.0020179613490911,9.0,81.0,1.0,1.0,74.47614122699088,5546.69561206269,0.2198005202628697,0.0483122687078282,0.3557546783921911,0.1265613911979313,0.00040255986770061007,74.47614122699088,-0.01674501565491688,1.0,5546.69561206269,8.030602130021847e-05,0.13894991071543267,1.9801170053782173,0.807966850555179,-0.8760695586094023,0.034853201969015174,0.12878084150336433
2025-09-14,2025-09-14 17:35:00+00:00,776329,R,Final,4705,Truist Park,144,Atlanta Braves,ATL,117,Houston Astros,HOU,8,3,1,666214.0,Joey Wentz,664285,Framber Valdez,L,L,7.0,7.0,2.333333333333333,7.0,7865.0,5445.0,2420.0,39666.66666666666,49583.333333333336,-9916.666666666672,84.0,2.0,Out To CF,Partly Cloudy,427413,Tony Randazzo,1.0,1.0,1.0,1.0,7904.0,12202.666666666666,-4298.666666666666,0.0,1.0,5,5,4,7,1,-2,4,4,0,167.0,196.0,-29.0,2025,2025-09-14,1.0023871862005236,,0,0,1,0,0,1,0,0,0,0.3208695652173913,0.2961165048543689,0.0247530603630223,3.488372093023256,3.092783505154639,1.3432835820895523,1.0684931506849316,0.1150746268656716,0.3071917808219176,18.0,15.0,0.041860465116279,0.0386597938144329,0.3955885878686169,0.2747904314046208,-0.1921171539562459,0.003200671301846,1.0,0.0,1.0023871862005236,0.0,0.003200671301846,228.66666666666663,235.3333333333333,-6.666666666666686,0.686239067055394,0.2884206798866855,0.3978183871687084,0.4155399777901167,0.1158447361072324,0.2996952416828843,11,1.0015886383646595,0.0015886383646595,0,0.3190767519466073,0.350126103404792,-0.0310493514581847,776329,-8.0,-0.6666666666666666,-0.6666666666666666,-54.56632155943021,-6.0,2.0,0.0,0.6666666666666666,0.0,0.6666666666666666,-0.19242235863753,0.3962170350759265,0.0097920281944346,0.0059651130343336,36.377547706286805,-2.6521225811247304,962.7204969482744,2.003177276729319,84.1334456226314,-0.0,0.1921171539562459,0.0369090008442479,0.2747904314046208,0.0755097811915376,0.3955885878686169,0.1564903308518864,0.0247530603630223,0.0006127139973354,8.0,64.0,0.6666666666666666,0.4444444444444444,54.56632155943021,2977.483448527138,0.3978183871687084,0.1582594691695124,0.2996952416828843,0.0898172378873624,-0.004755487508651003,36.377547706286805,0.009792028194434626,0.4444444444444444,2977.483448527138,0.03690900084424789,0.15649033085188643,-1.4784691266826016,-0.6708078534470264,0.29914826129870314,-0.10001691897558113,0.1369573302497449
2025-09-14,2025-09-14 23:10:00+00:00,776330,R,Final,3,Fenway Park,111,Boston Red Sox,BOS,147,New York Yankees,NYY,6,4,1,676979.0,Garrett Crochet,701542,Will Warren,L,R,6.0,5.0,7.0,6.0,7986.0,6050.0,1936.0,33716.666666666664,43066.66666666666,-9350.0,69.0,3.0,In From RF,Clear,605674,Ryan Wills,1.0,1.0,1.0,1.0,9845.333333333334,11509.333333333334,-1664.0,1.0,1.0,3,7,5,6,-2,1,4,3,1,190.0,190.0,0.0,2025,2025-09-14,1.000885569074388,,0,0,1,0,0,1,0,0,0,0.3387596899224807,0.3994623655913979,-0.0607026756689172,7.966457023060797,2.6506024096385543,0.7878787878787878,1.767123287671233,-1.225151515151515,1.0886301369863014,18.0,26.0,0.0377358490566037,0.0626506024096385,5.315854613422243,-0.9792444997924452,-2.3137816521378163,-0.0249147533530347,0.0,1.0,0.0,1.000885569074388,-0.0,228.3333333333333,223.0,5.333333333333343,0.1690072992700731,0.278542600896861,-0.1095353016267878,0.3054991610738253,0.3367690850027072,-0.0312699239288819,10,0.9982295295333616,-0.0017704704666383,0,0.349223602484472,0.4047856430707875,-0.0555620405863155,776330,-6.166666666666666,-1.0,-1.0,-82.06887191144801,-2.5,3.6666666666666665,0.0,1.0,0.0,1.0,-2.3096851700564565,5.306443049824235,-0.3226865985016878,0.1285584300639535,82.06887191144801,-0.5841882753428697,-212.06034394946133,2.994688588600085,68.87783753780195,-0.0,2.3137816521378163,5.3535855337696026,0.9792444997924452,0.9589197903737562,5.315854613422243,28.25831027104254,0.0607026756689172,0.0036848148333657,6.166666666666666,38.02777777777777,1.0,1.0,82.06887191144801,6735.299736817661,0.1095353016267878,0.0119979823024713,0.0312699239288819,0.000977808142518,0.14045273719841325,82.06887191144801,-0.3226865985016876,1.0,6735.299736817661,5.3535855337696026,28.25831027104254,-2.170186353094765,-0.9859760149802124,-1.1422498531296588,-1.662343425272055,1.8992322183318726
2025-09-14,2025-09-14 17:40:00+00:00,776331,R,Final,5,Progressive Field,114,Cleveland Guardians,CLE,145,Chicago White Sox,CWS,3,2,1,677944.0,Slade Cecconi,672782,Yoendrys Gómez,R,R,6.0,5.0,8.0,5.0,4114.0,4235.0,-121.0,21816.666666666668,34850.0,-13033.333333333332,76.0,12.0,In From CF,Sunny,482631,Mike Estabrook,1.0,1.0,1.0,1.0,6933.333333333333,9568.0,-2634.666666666667,1.0,1.0,9,2,6,3,3,-1,4,4,0,212.0,156.0,56.0,2025,2025-09-14,0.9990789776652084,,0,0,1,0,0,1,0,0,0,0.3169520547945205,0.3644957983193277,-0.0475437435248071,3.375527426160338,2.8888888888888884,1.862068965517241,1.7571428571428571,0.2079310344827586,0.6985714285714285,22.0,20.0,0.0464135021097046,0.0444444444444444,0.4866385372714497,0.1049261083743839,-0.4906403940886699,0.0019690576652601,0.0,1.0,0.0,0.9990789776652084,0.0,220.0,225.0,-5.0,0.1282272727272726,0.6950888888888888,-0.5668616161616161,0.5438755980861245,0.8374331103678927,-0.2935575122817682,5,0.994935042637212,-0.0050649573627881,-1,0.3204782042940793,0.3408513640639699,-0.0203731597698905,776331,3.0,0.6666666666666667,0.6666666666666667,74.47614122699088,2.333333333333333,-0.6666666666666666,1.0,0.3333333333333333,1.0,0.3333333333333333,-0.4881553214121492,0.4841737338290802,-0.0231366178053211,0.0099958951383305,49.65076081799392,2.8343080808080807,68.59025555555554,11.939220511646544,75.6150632404281,0.0,0.4906403940886699,0.2407279963114852,0.1049261083743839,0.0110094882185929,0.4866385372714497,0.2368170659576961,0.0475437435248071,0.0022604075483526,3.0,9.0,0.6666666666666667,0.4444444444444445,74.47614122699088,5546.69561206269,0.5668616161616161,0.3213320918773594,0.2935575122817682,0.0861760130170604,0.023326881059462002,49.65076081799392,-0.023136617805321086,0.44444444444444453,5546.69561206269,0.24072799631148528,0.2368170659576961,1.2883997789660535,0.807966850555179,-0.9202956478166069,-0.3198399735650914,0.16956837984755732
2025-09-14,2025-09-14 17:35:00+00:00,776334,R,Final,2681,Citizens Bank Park,143,Philadelphia Phillies,PHI,118,Kansas City Royals,KC,3,10,0,605400.0,Aaron Nola,702070,Noah Cameron,R,L,6.0,5.0,6.0,7.0,7744.0,8228.0,-484.0,39100.0,48450.0,-9350.0,83.0,8.0,In From CF,Sunny,427315,Alfonso Márquez,1.0,1.0,1.0,1.0,8874.666666666666,4853.333333333333,4021.333333333333,1.0,1.0,4,5,5,6,-1,-1,4,4,0,213.0,195.0,18.0,2025,2025-09-14,1.0005756389592446,,0,0,1,0,0,1,0,0,0,0.3705645161290323,0.3002066115702479,0.0703579045587843,4.147465437788019,2.702702702702702,1.1506849315068497,2.484375,0.1356164383561642,0.33328125,20.0,14.0,0.0460829493087557,0.0378378378378378,1.444762735085316,-1.3336900684931503,-0.1976648116438357,0.0082451114709179,0.0,1.0,0.0,1.0005756389592446,0.0,225.0,225.66666666666663,-0.6666666666666572,-0.0595999999999998,0.4116248153618906,-0.4712248153618905,0.0148769483182938,0.2883121105391495,-0.2734351622208557,13,1.0027470955188005,0.0027470955188004,0,0.3351866883116883,0.3532679738562091,-0.0180812855445207,776334,6.333333333333334,1.0,1.0,83.55726219331814,3.333333333333333,-3.0,1.0,0.0,1.0,0.0,-0.198207815762127,1.4487316363205989,0.1016504786252208,0.0035740339014361,83.55726219331814,0.3141498769079225,228.072810635155,8.021976764150404,83.22800892806043,0.0,0.1976648116438357,0.039071377762193,1.3336900684931503,1.7787291987972644,1.444762735085316,2.087339360691203,0.0703579045587843,0.004950234733903,6.333333333333334,40.11111111111112,1.0,1.0,83.55726219331814,6981.816065242912,0.4712248153618905,0.2220528266128478,0.2734351622208557,0.0747667879387456,-0.013907281952267068,83.55726219331814,0.10165047862522082,1.0,6981.816065242912,0.03907137776219305,2.087339360691203,1.9801170053782173,0.9120328430898622,1.0683738216285783,-0.10410203830552678,0.512736453423665
2025-09-14,2025-09-14 17:40:00+00:00,776335,R,Final,3289,Citi Field,121,New York Mets,NYM,140,Texas Rangers,TEX,5,2,1,690997.0,Nolan McLean,656641,Jacob Latz,R,L,6.0,6.0,5.333333333333333,5.666666666666667,5929.0,11132.0,-5203.0,62333.333333333336,34283.333333333336,28050.0,81.0,4.0,In From CF,Partly Cloudy,427044,CB Bucknor,1.0,1.0,1.0,1.0,10122.666666666666,10538.666666666666,-416.0,0.0,0.0,6,4,5,7,1,-3,4,4,0,223.0,179.0,44.0,2025,2025-09-14,0.9978823348221162,,0,0,1,0,0,1,0,0,0,0.3285714285714285,0.3091059602649006,0.0194654683065279,4.772234273318872,3.4090909090909087,-0.6067415730337078,0.0,-0.4467977528089886,0.4077272727272724,13.0,15.0,0.0281995661605206,0.0568181818181818,1.363143364227963,-0.6067415730337078,-0.8545250255362611,-0.0286186156576612,0.0,1.0,0.0,0.9978823348221162,-0.0,227.66666666666663,225.3333333333333,2.3333333333333144,0.2093850658857977,-0.0271819526627218,0.2365670185485196,0.3084643769514616,0.2652587646076793,0.0432056123437823,7,0.9993492324771276,-0.0006507675228724,0,0.3467642526964561,0.3359017076218243,0.0108625450746318,776335,-5.666666666666666,-1.0,-1.0,-82.06887191144801,-2.6666666666666665,3.0,0.0,1.0,0.0,1.0,-0.8539689284021603,1.3622562747975042,0.0265342239536332,-0.0092823166072885,82.06887191144801,0.5519897099465414,-1230.8581975079478,3.9973969299085104,80.94728783064734,-0.0,0.8545250255362611,0.7302130192677476,0.6067415730337078,0.3681353364474182,1.363143364227963,1.8581598314387289,0.0194654683065279,0.0003789044563924,5.666666666666666,32.11111111111111,1.0,1.0,82.06887191144801,6735.299736817661,0.2365670185485196,0.0559639542649356,0.0432056123437823,0.0018667249380012,-0.016633729801711034,82.06887191144801,0.02653422395363323,1.0,6735.299736817661,0.7302130192677476,1.8581598314387286,-2.170186353094765,-0.9859760149802124,0.20996144278895637,-0.5877930855824481,0.4835031219541961
2025-09-14,2025-09-14 18:10:00+00:00,776326,R,Final,32,American Family Field,158,Milwaukee Brewers,MIL,138,St. Louis Cardinals,STL,2,3,0,500779.0,Jose Quintana,571945,Miles Mikolas,L,R,6.0,6.0,6.666666666666667,5.0,12221.0,13915.0,-1694.0,47600.0,54116.66666666666,-6516.666666666664,76.0,8.0,L To R,Sunny,639723,Brennan Miller,1.0,1.0,1.0,1.0,12896.0,13728.0,-832.0,0.0,0.0,6,6,5,5,1,1,4,4,0,210.0,195.0,15.0,2025,2025-09-14,0.9978823348221162,,0,0,1,0,0,1,0,0,0,0.3596330275229358,0.2138461538461538,0.145786873676782,1.3129102844638951,0.2617801047120418,2.071428571428572,2.0869565217391304,1.6280357142857145,1.6376086956521738,29.0,21.0,0.0634573304157549,0.0549738219895288,1.0511301797518535,-0.0155279503105587,-0.0095729813664593,0.0084835084262261,0.0,0.0,0.0,0.0,0.0,244.0,225.66666666666663,18.333333333333343,0.1175614754098358,0.620184638109306,-0.5026231626994702,0.3228995560488345,0.437592224744608,-0.1146926686957735,5,1.0034548099376028,0.0034548099376028,0,0.3638736765242789,0.3348567530695771,0.0290169234547018,776326,7.0,1.0,1.0,54.47614122699088,3.5,-3.5,1.0,0.0,1.0,0.0,-0.0096060541976166,1.0547616347425746,0.1532409827333366,-0.0002777784675438,54.47614122699088,-9.214757982823624,851.4436376129024,8.027638479500823,76.26256555525782,0.0,0.0095729813664593,9.16419722425778e-05,0.0155279503105587,0.0002411172408471,1.0511301797518535,1.104874654785164,0.145786873676782,0.0212538125364499,7.0,49.0,1.0,1.0,54.47614122699088,2967.649962983055,0.5026231626994702,0.2526300436820181,0.1146926686957735,0.0131544082525584,-0.0013956150251821899,54.47614122699088,0.15324098273333664,1.0,2967.649962983056,9.164197224257696e-05,1.104874654785164,1.9801170053782173,0.5787748974459559,2.3406485559930594,0.03440282535789605,0.3717504246615909
2025-09-15,2025-09-15 23:40:00+00:00,776313,R,Final,3312,Target Field,142,Minnesota Twins,MIN,147,New York Yankees,NYY,7,0,1,680573.0,Simeon Woods Richardson,607074,Carlos Rodón,R,L,7.0,5.0,5.0,6.0,6360.666666666667,4715.666666666667,1645.0,73146.0,48764.0,24382.0,83.0,10.0,R To L,Partly Cloudy,503493,Sean Barber,1.0,1.0,1.0,1.0,19721.0,11544.0,8177.0,1.0,1.0,4,6,6,5,-2,1,4,4,0,193.0,201.0,-8.0,2025,2025-09-15,1.002728619318625,,0,0,1,0,0,1,0,0,0,0.3955555555555555,0.3200647249190939,0.0754908306364616,3.7037037037037033,1.949317738791423,3.225,0.4827586206896552,1.0653749999999995,0.6463793103448278,17.0,13.0,0.0699588477366255,0.0253411306042884,1.7543859649122804,2.7422413793103444,0.418995689655172,0.044617717132337,0.0,0.0,0.0,0.0,0.0,219.66666666666663,217.0,2.666666666666657,0.7523672230652503,0.2678110599078341,0.4845561631574161,0.3221607193031751,0.3385437415881561,-0.016383022284981,7,1.0025413218939965,0.0025413218939962,0,0.3397471910112359,0.3759280575539568,-0.0361808665427209,776313,-3.583333333333333,-0.4166666666666667,-0.4166666666666667,-47.863370986940936,-1.3333333333333333,2.25,0.3333333333333333,0.75,0.3333333333333333,0.75,0.4200604925747827,1.7588444243754318,0.1324400537481783,-0.015159627129389,19.943071244558723,1.2921497684197718,797.0948883939495,10.025413218939963,83.2109297172017,-0.0,0.418995689655172,0.1755573879496132,2.7422413793103444,7.5198877824019,1.7543859649122804,3.077870113881193,0.0754908306364616,0.0056988655101829,3.583333333333333,12.840277777777777,0.4166666666666667,0.1736111111111111,47.863370986940936,2290.902282233539,0.4845561631574161,0.2347946752538364,0.016383022284981,0.0002684034191901,0.031630332645166015,19.943071244558723,0.13244005374817822,0.17361111111111113,2290.902282233539,0.1755573879496132,3.0778701138811932,-0.9596812068734788,-0.5939947367818563,1.154951859726559,0.3499872144444911,0.6236331488171921
2025-09-15,2025-09-16 01:40:00+00:00,776309,R,Final,15,Chase Field,109,Arizona Diamondbacks,AZ,137,San Francisco Giants,SF,8,1,1,668678.0,Zac Gallen,678906,Kai-Wei Teng,R,R,6.0,8.0,6.666666666666667,4.0,9870.0,11953.666666666666,-2083.666666666666,81830.0,78490.0,3340.0,78.0,0.0,,Roof Closed,521889,Stu Scheurwater,1.0,1.0,1.0,1.0,25653.33333333333,17316.0,8337.333333333332,0.0,0.0,7,4,5,4,2,0,4,4,0,201.0,169.0,32.0,2025,2025-09-15,1.0,,0,0,0,0,0,0,0,0,0,0.3432950191570881,0.3578397212543553,-0.0145447020972672,3.7344398340248968,5.785123966942149,0.7826086956521738,-1.2631578947368425,-0.0228260869565218,-0.5088157894736842,20.0,7.0,0.0414937759336099,0.0289256198347107,-2.0506841329172523,2.0457665903890163,0.4859897025171624,0.0125681560988992,0.0,0.0,0.0,0.0,0.0,224.3333333333333,220.66666666666663,3.6666666666666856,0.3608023774145616,0.249833836858006,0.1109685405565555,0.3423592126845269,0.1854685334072635,0.1568906792772633,9,0.9995497477664514,-0.00045025223354850004,0,0.3780448717948718,0.3565537555228277,0.021491116272044,776309,4.666666666666667,0.3333333333333333,0.3333333333333333,58.11541218979983,1.3333333333333333,-3.333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,-0.0593876269763961,0.3729346569310857,0.0298265898088741,0.0104444612038124,19.37180406326661,0.4068846487073725,-231.2214490063429,5.5059310913882165,74.45497129927966,0.0,0.4859897025171624,0.23618599095272,2.0457665903890163,4.185160942351901,2.0506841329172523,4.205305412998583,0.0145447020972672,0.0002115483590982,4.666666666666667,21.777777777777786,0.3333333333333333,0.1111111111111111,58.11541218979983,3377.401133990334,0.1109685405565555,0.0123140169932519,0.1568906792772633,0.0246146852440811,-0.0070685754454516345,19.37180406326661,0.029826589808874128,0.1111111111111111,3377.401133990334,0.23618599095272,4.205305412998583,0.5966825525538897,0.6204794784389491,-0.3636945546632831,0.3993194826457839,-0.7392158203181063
2025-09-15,2025-09-16 02:10:00+00:00,776311,R,Final,22,Dodger Stadium,119,Los Angeles Dodgers,LAD,143,Philadelphia Phillies,PHI,5,6,0,607455.0,Anthony Banda,624133,Ranger Suárez,L,L,6.0,6.0,5.666666666666667,6.0,3838.3333333333335,7896.0,-4057.6666666666665,59118.0,66466.0,-7348.0,74.0,3.0,Out To RF,Clear,503077,Adam Hamari,1.0,1.0,1.0,1.0,17316.0,15231.666666666666,2084.333333333334,1.0,0.0,5,7,5,5,0,2,4,4,0,220.0,236.0,-16.0,2025,2025-09-15,1.0,,0,0,0,0,0,0,0,0,0,0.3866972477064219,0.3569078947368421,0.0297893529695798,0.9615384615384616,6.991525423728814,0.5625,-1.434782608695652,1.5862500000000002,-0.9684782608695652,4.0,20.0,0.0384615384615384,0.0423728813559322,-6.029986962190352,1.997282608695652,2.5547282608695654,-0.0039113428943937,1.0,0.0,0.0,0.0,-0.0039113428943937,216.3333333333333,219.3333333333333,-3.0,-0.2856240369799692,-0.0126519756838904,-0.2729720612960787,0.2011194460473165,0.0196047269763653,0.1815147190709511,11,0.9995497477664514,-0.00045025223354850004,0,0.3581576535288726,0.3344202898550724,0.0237373636738001,776311,2.583333333333333,-0.0833333333333333,-0.0833333333333333,-8.053199701250605,3.333333333333333,0.75,0.6666666666666666,0.75,0.6666666666666666,0.75,-0.0593876269763961,0.3729346569310857,-0.1796294100186529,0.0606425138159959,0.6710999751042174,0.8189161838882363,1107.6296340523888,5.5059310913882165,74.45497129927966,-0.0,2.5547282608695654,6.526636486885634,1.997282608695652,3.989137818998109,6.029986962190352,36.36074276418563,0.0297893529695798,0.0008874055503462,2.583333333333333,6.673611111111112,0.0833333333333333,0.0069444444444444,8.053199701250605,64.85402542822284,0.2729720612960787,0.0745137462482301,0.1815147190709511,0.0329475932394063,0.07610370190440423,0.6710999751042168,-0.17962941001865265,0.006944444444444439,64.85402542822284,6.526636486885634,36.36074276418563,-0.2679639804613149,-0.13778619125285213,0.3840963643036117,1.9226730039407978,-2.164469132167863
2025-09-15,2025-09-15 23:45:00+00:00,776312,R,Final,2889,Busch Stadium,138,St. Louis Cardinals,STL,113,Cincinnati Reds,CIN,6,11,0,669461.0,Matthew Liberatore,641793,Zack Littell,L,R,6.0,6.0,4.0,6.0,8115.333333333333,4277.0,3838.333333333333,88510.0,62458.0,26052.0,85.0,4.0,In From CF,Partly Cloudy,427013,Lance Barksdale,1.0,1.0,1.0,1.0,21645.0,10902.666666666666,10742.333333333334,1.0,1.0,7,4,3,8,4,-4,4,4,0,196.0,185.0,11.0,2025,2025-09-15,1.0035257750104507,,0,0,0,0,0,1,0,0,-1,0.3148979591836734,0.2986301369863013,0.016267822197372,3.1413612565445024,3.3707865168539324,2.704225352112676,3.75,0.7926760563380281,0.8379999999999999,24.0,24.0,0.06282722513089,0.0674157303370786,-0.22942526030943,-1.045774647887324,-0.0453239436619717,-0.0045885052061886,0.0,1.0,1.0035257750104507,0.0,-0.0,221.0,215.0,6.0,0.6192760180995476,0.1343023255813953,0.4849736925181522,0.4368728861330328,0.3941100505334082,0.0427628355996245,17,0.9991995231104224,-0.0008004768895775501,0,0.3429599719101123,0.3409810126582278,0.0019789592518844,776312,2.0,0.3333333333333333,0.3333333333333333,27.770147556947904,-2.0,-4.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6044208292737214,-0.473779361003112,-0.0037322493422996,-8.96942376417491e-05,9.256715852315969,2.909842155108913,1861.4906897821745,6.490353957131097,79.4382662057443,0.0,0.0453239436619717,0.0020542598690735,1.045774647887324,1.0936446141638565,0.22942526030943,0.0526359500680497,0.016267822197372,0.0002646420390453,2.0,4.0,0.3333333333333333,0.1111111111111111,27.770147556947904,771.1810953346596,0.4849736925181522,0.2351994824346913,0.0427628355996245,0.0018286601085205,-0.0007373218567766611,9.256715852315967,-0.0037322493422995945,0.1111111111111111,771.1810953346596,0.0020542598690735845,0.05263595006804972,0.5966825525538897,0.2727349549979706,0.15602613912924843,0.008076949580761352,-0.0869017463992282
2025-09-15,2025-09-15 23:40:00+00:00,776314,R,Final,4,Rate Field,145,Chicago White Sox,CWS,110,Baltimore Orioles,BAL,1,4,0,656457.0,Tyler Gilbert,680694,Kyle Bradish,L,R,139.0,6.0,2.0,7.0,6031.666666666667,11295.666666666666,-5263.999999999999,37742.0,76152.0,-38410.0,77.0,9.0,L To R,Clear,489985,Chad Whitson,1.0,1.0,1.0,1.0,7696.0,13147.333333333334,-5451.333333333334,0.0,0.0,6,5,5,5,1,0,4,4,0,180.0,192.0,-12.0,2025,2025-09-15,0.9966777408637876,,0,0,0,0,0,1,0,0,-1,0.3373770491803279,0.3415662650602409,-0.004189215879913,4.895104895104896,6.910569105691057,0.125,-0.24,0.2062499999999998,-0.981,10.0,10.0,0.0699300699300699,0.040650406504065,-2.015464210586161,0.365,1.1872499999999997,0.0292796634260048,0.0,0.0,0.0,0.0,0.0,220.0,224.3333333333333,-4.333333333333343,0.7248863636363633,0.1922585438335809,0.5326278198027823,0.8374099223946785,0.4529396984924622,0.3844702239022162,5,0.9988880323630336,-0.0011119676369665,0,0.338222646918299,0.2834661354581673,0.0547565114601317,776314,2.75,0.0,0.0,-10.13269364434609,-0.75,-3.5,0.25,0.25,0.25,0.25,1.1859298164230112,-2.0132230796105253,0.0084432146763839,0.0650096682310413,-0.0,-2.3080538858120616,-2803.752843441845,8.989992291267301,76.91437849195357,-0.0,1.1872499999999997,1.4095625624999992,0.365,0.1332249999999999,2.015464210586161,4.062095984153699,0.004189215879913,1.7549529688515713e-05,2.75,7.5625,0.0,0.0,10.13269364434609,102.67148049017166,0.5326278198027823,0.2836923944278651,0.3844702239022162,0.1478173530674203,-0.004973646553426707,-0.0,0.008443214676383865,0.0,102.67148049017166,1.4095625624999992,4.062095984153697,-0.09503467385827406,-0.16161635516769485,-0.18902660373598168,0.9157053445526964,-0.7266012209525564
